Hour;AC Production;DC to AC loss
0;0;0
1;0;0
2;0;0
3;0;0
4;0;0
5;0;0
6;0;0
7;0,304;0,034
8;12,285;1,365
9;40,010;4,446
10;65,201;7,245
11;76,904;8,545
12;78,564;8,729
13;59,303;6,589
14;30,662;3,407
15;5,655;0,628
16;0;0
17;0;0
18;0;0
19;0;0
20;0;0
21;0;0
22;0;0
23;0;0
24;0;0
25;0;0
26;0;0
27;0;0
28;0;0
29;0;0
30;0;0
31;0,303;0,034
32;14,963;1,663
33;53,217;5,913
34;80,426;8,936
35;90,382;10,042
36;110,100;12,233
37;97,920;10,880
38;61,190;6,799
39;14,911;1,657
40;0;0
41;0;0
42;0;0
43;0;0
44;0;0
45;0;0
46;0;0
47;0;0
48;0;0
49;0;0
50;0;0
51;0;0
52;0;0
53;0;0
54;0;0
55;0;0
56;6,250;0,694
57;30,340;3,371
58;50,766;5,641
59;61,576;6,842
60;61,217;6,802
61;49,375;5,486
62;28,718;3,191
63;6,226;0,692
64;0;0
65;0;0
66;0;0
67;0;0
68;0;0
69;0;0
70;0;0
71;0;0
72;0;0
73;0;0
74;0;0
75;0;0
76;0;0
77;0;0
78;0;0
79;0,309;0,034
80;15,782;1,754
81;52,554;5,839
82;80,834;8,982
83;83,584;9,287
84;63,581;7,065
85;70,860;7,873
86;51,387;5,710
87;13,762;1,529
88;0;0
89;0;0
90;0;0
91;0;0
92;0;0
93;0;0
94;0;0
95;0;0
96;0;0
97;0;0
98;0;0
99;0;0
100;0;0
101;0;0
102;0;0
103;0;0
104;4,097;0,455
105;16,170;1,797
106;27,402;3,045
107;33,634;3,737
108;33,038;3,671
109;26,769;2,974
110;15,562;1,729
111;3,620;0,402
112;0;0
113;0;0
114;0;0
115;0;0
116;0;0
117;0;0
118;0;0
119;0;0
120;0;0
121;0;0
122;0;0
123;0;0
124;0;0
125;0;0
126;0;0
127;0,310;0,034
128;10,641;1,182
129;16,547;1,839
130;27,160;3,018
131;33,265;3,696
132;33,151;3,683
133;35,797;3,977
134;25,996;2,888
135;7,236;0,804
136;0;0
137;0;0
138;0;0
139;0;0
140;0;0
141;0;0
142;0;0
143;0;0
144;0;0
145;0;0
146;0;0
147;0;0
148;0;0
149;0;0
150;0;0
151;0,309;0,034
152;12,577;1,397
153;32,417;3,602
154;70,258;7,806
155;98,622;10,958
156;110,033;12,226
157;87,349;9,705
158;44,300;4,922
159;7,720;0,858
160;0;0
161;0;0
162;0;0
163;0;0
164;0;0
165;0;0
166;0;0
167;0;0
168;0;0
169;0;0
170;0;0
171;0;0
172;0;0
173;0;0
174;0;0
175;0;0
176;4,048;0,450
177;16,470;1,830
178;27,617;3,069
179;33,814;3,757
180;33,786;3,754
181;27,570;3,063
182;16,421;1,825
183;4,034;0,448
184;0;0
185;0;0
186;0;0
187;0;0
188;0;0
189;0;0
190;0;0
191;0;0
192;0;0
193;0;0
194;0;0
195;0;0
196;0;0
197;0;0
198;0;0
199;0,313;0,035
200;17,039;1,893
201;53,662;5,962
202;77,214;8,579
203;81,228;9,025
204;66,117;7,346
205;46,259;5,140
206;22,391;2,488
207;4,470;0,497
208;0;0
209;0;0
210;0;0
211;0;0
212;0;0
213;0;0
214;0;0
215;0;0
216;0;0
217;0;0
218;0;0
219;0;0
220;0;0
221;0;0
222;0;0
223;0;0
224;7,131;0,792
225;32,157;3,573
226;69,520;7,724
227;98,334;10,926
228;109,782;12,198
229;87,923;9,769
230;45,230;5,026
231;8,846;0,983
232;0,299;0,033
233;0;0
234;0;0
235;0;0
236;0;0
237;0;0
238;0;0
239;0;0
240;0;0
241;0;0
242;0;0
243;0;0
244;0;0
245;0;0
246;0;0
247;0;0
248;4,449;0,494
249;16,803;1,867
250;27,809;3,090
251;34,486;3,832
252;34,472;3,830
253;46,386;5,154
254;38,192;4,244
255;13,256;1,473
256;0,302;0,034
257;0;0
258;0;0
259;0;0
260;0;0
261;0;0
262;0;0
263;0;0
264;0;0
265;0;0
266;0;0
267;0;0
268;0;0
269;0;0
270;0;0
271;0,303;0,034
272;17,610;1,957
273;59,554;6,617
274;79,166;8,796
275;93,379;10,375
276;66,719;7,413
277;55,636;6,182
278;34,397;3,822
279;9,986;1,110
280;0,304;0,034
281;0;0
282;0;0
283;0;0
284;0;0
285;0;0
286;0;0
287;0;0
288;0;0
289;0;0
290;0;0
291;0;0
292;0;0
293;0;0
294;0;0
295;0,304;0,034
296;9,512;1,057
297;33,999;3,778
298;55,857;6,206
299;67,597;7,511
300;68,421;7,602
301;57,070;6,341
302;35,506;3,945
303;10,457;1,162
304;0,304;0,034
305;0;0
306;0;0
307;0;0
308;0;0
309;0;0
310;0;0
311;0;0
312;0;0
313;0;0
314;0;0
315;0;0
316;0;0
317;0;0
318;0;0
319;0,307;0,034
320;14,956;1,662
321;55,963;6,218
322;88,777;9,864
323;114,017;12,669
324;125,011;13,890
325;117,952;13,106
326;81,012;9,001
327;28,834;3,204
328;1,060;0,118
329;0;0
330;0;0
331;0;0
332;0;0
333;0;0
334;0;0
335;0;0
336;0;0
337;0;0
338;0;0
339;0;0
340;0;0
341;0;0
342;0;0
343;0,310;0,034
344;14,555;1,617
345;35,517;3,946
346;57,468;6,385
347;69,918;7,769
348;70,259;7,807
349;58,708;6,523
350;36,901;4,100
351;11,817;1,313
352;0,662;0,074
353;0;0
354;0;0
355;0;0
356;0;0
357;0;0
358;0;0
359;0;0
360;0;0
361;0;0
362;0;0
363;0;0
364;0;0
365;0;0
366;0;0
367;0,306;0,034
368;18,714;2,079
369;64,526;7,170
370;85,765;9,529
371;107,294;11,922
372;129,847;14,427
373;112,895;12,544
374;75,829;8,425
375;26,139;2,904
376;1,447;0,161
377;0;0
378;0;0
379;0;0
380;0;0
381;0;0
382;0;0
383;0;0
384;0;0
385;0;0
386;0;0
387;0;0
388;0;0
389;0;0
390;0;0
391;0,674;0,075
392;20,646;2,294
393;67,578;7,509
394;88,477;9,831
395;109,932;12,215
396;127,495;14,166
397;122,377;13,597
398;85,979;9,553
399;33,634;3,737
400;1,448;0,161
401;0;0
402;0;0
403;0;0
404;0;0
405;0;0
406;0;0
407;0;0
408;0;0
409;0;0
410;0;0
411;0;0
412;0;0
413;0;0
414;0;0
415;0,308;0,034
416;7,736;0,860
417;19,014;2,113
418;41,832;4,648
419;62,721;6,969
420;74,215;8,246
421;53,107;5,901
422;27,770;3,086
423;7,303;0,811
424;0,310;0,034
425;0;0
426;0;0
427;0;0
428;0;0
429;0;0
430;0;0
431;0;0
432;0;0
433;0;0
434;0;0
435;0;0
436;0;0
437;0;0
438;0;0
439;0,310;0,034
440;5,911;0,657
441;19,634;2,182
442;32,057;3,562
443;38,923;4,325
444;39,471;4,386
445;33,108;3,679
446;21,171;2,352
447;7,312;0,812
448;0,310;0,034
449;0;0
450;0;0
451;0;0
452;0;0
453;0;0
454;0;0
455;0;0
456;0;0
457;0;0
458;0;0
459;0;0
460;0;0
461;0;0
462;0;0
463;0,310;0,034
464;8,244;0,916
465;20,083;2,231
466;31,935;3,548
467;39,287;4,365
468;39,800;4,422
469;33,449;3,717
470;21,536;2,393
471;7,730;0,859
472;0,674;0,075
473;0;0
474;0;0
475;0;0
476;0;0
477;0;0
478;0;0
479;0;0
480;0;0
481;0;0
482;0;0
483;0;0
484;0;0
485;0;0
486;0;0
487;0,310;0,034
488;6,368;0,708
489;20,117;2,235
490;32,500;3,611
491;39,834;4,426
492;40,330;4,481
493;33,973;3,775
494;22,054;2,450
495;8,205;0,912
496;0,675;0,075
497;0;0
498;0;0
499;0;0
500;0;0
501;0;0
502;0;0
503;0;0
504;0;0
505;0;0
506;0;0
507;0;0
508;0;0
509;0;0
510;0;0
511;0,308;0,034
512;8,680;0,964
513;20,521;2,280
514;32,814;3,646
515;40,090;4,454
516;40,530;4,503
517;34,190;3,799
518;22,353;2,484
519;8,592;0,955
520;0,668;0,074
521;0;0
522;0;0
523;0;0
524;0;0
525;0;0
526;0;0
527;0;0
528;0;0
529;0;0
530;0;0
531;0;0
532;0;0
533;0;0
534;0;0
535;0,303;0,034
536;10,911;1,212
537;40,148;4,461
538;62,783;6,976
539;75,840;8,427
540;76,944;8,549
541;56,020;6,224
542;30,091;3,343
543;8,954;0,995
544;1,040;0,116
545;0;0
546;0;0
547;0;0
548;0;0
549;0;0
550;0;0
551;0;0
552;0;0
553;0;0
554;0;0
555;0;0
556;0;0
557;0;0
558;0;0
559;0,653;0,073
560;9,316;1,035
561;20,305;2,256
562;43,406;4,823
563;64,760;7,196
564;77,426;8,603
565;83,348;9,261
566;66,862;7,429
567;31,398;3,489
568;3,048;0,339
569;0;0
570;0;0
571;0;0
572;0;0
573;0;0
574;0;0
575;0;0
576;0;0
577;0;0
578;0;0
579;0;0
580;0;0
581;0;0
582;0;0
583;1,433;0,159
584;16,100;1,789
585;21,492;2,388
586;33,500;3,722
587;40,584;4,509
588;40,990;4,554
589;34,923;3,880
590;23,401;2,600
591;9,381;1,042
592;1,035;0,115
593;0;0
594;0;0
595;0;0
596;0;0
597;0;0
598;0;0
599;0;0
600;0;0
601;0;0
602;0;0
603;0;0
604;0;0
605;0;0
606;0;0
607;0,999;0,111
608;17,933;1,993
609;54,108;6,012
610;86,115;9,568
611;107,183;11,909
612;116,534;12,948
613;102,213;11,357
614;67,701;7,522
615;26,681;2,965
616;2,170;0,241
617;0;0
618;0;0
619;0;0
620;0;0
621;0;0
622;0;0
623;0;0
624;0;0
625;0;0
626;0;0
627;0;0
628;0;0
629;0;0
630;0;0
631;0,655;0,073
632;12,637;1,404
633;42,568;4,730
634;66,135;7,348
635;79,708;8,856
636;81,455;9,051
637;88,304;9,812
638;72,087;8,010
639;35,983;3,998
640;3,495;0,388
641;0;0
642;0;0
643;0;0
644;0;0
645;0;0
646;0;0
647;0;0
648;0;0
649;0;0
650;0;0
651;0;0
652;0;0
653;0;0
654;0;0
655;1,853;0,206
656;22,732;2,526
657;44,270;4,919
658;66,866;7,430
659;81,856;9,095
660;83,151;9,239
661;71,912;7,990
662;49,431;5,492
663;21,324;2,369
664;2,233;0,248
665;0;0
666;0;0
667;0;0
668;0;0
669;0;0
670;0;0
671;0;0
672;0;0
673;0;0
674;0;0
675;0;0
676;0;0
677;0;0
678;0;0
679;2,225;0,247
680;23,354;2,595
681;43,684;4,854
682;65,844;7,316
683;81,101;9,011
684;82,686;9,187
685;88,832;9,870
686;73,281;8,142
687;37,255;4,139
688;3,838;0,426
689;0;0
690;0;0
691;0;0
692;0;0
693;0;0
694;0;0
695;0;0
696;0;0
697;0;0
698;0;0
699;0;0
700;0;0
701;0;0
702;0;0
703;1,035;0,115
704;11,720;1,302
705;23,401;2,600
706;58,692;6,521
707;91,712;10,190
708;111,424;12,380
709;90,285;10,032
710;57,036;6,337
711;22,203;2,467
712;2,994;0,333
713;0;0
714;0;0
715;0;0
716;0;0
717;0;0
718;0;0
719;0;0
720;0;0
721;0;0
722;0;0
723;0;0
724;0;0
725;0;0
726;0;0
727;3,115;0,346
728;37,337;4,149
729;84,409;9,379
730;110,750;12,306
731;133,517;14,835
732;134,930;14,992
733;119,248;13,250
734;79,298;8,811
735;33,898;3,766
736;5,272;0,586
737;0;0
738;0;0
739;0;0
740;0;0
741;0;0
742;0;0
743;0;0
744;0;0
745;0;0
746;0;0
747;0;0
748;0;0
749;0;0
750;0;0
751;3,829;0,425
752;43,891;4,877
753;96,098;10,678
754;111,685;12,409
755;141,394;15,710
756;166,479;18,498
757;166,105;18,456
758;125,522;13,947
759;65,188;7,243
760;8,497;0,944
761;0;0
762;0;0
763;0;0
764;0;0
765;0;0
766;0;0
767;0;0
768;0;0
769;0;0
770;0;0
771;0;0
772;0;0
773;0;0
774;0;0
775;4,260;0,473
776;45,144;5,016
777;95,933;10,659
778;110,600;12,289
779;148,554;16,506
780;146,904;16,323
781;135,222;15,025
782;97,987;10,887
783;64,121;7,125
784;8,296;0,922
785;0;0
786;0;0
787;0;0
788;0;0
789;0;0
790;0;0
791;0;0
792;0;0
793;0;0
794;0;0
795;0;0
796;0;0
797;0;0
798;0;0
799;1,076;0,120
800;11,216;1,246
801;27,483;3,054
802;115,524;12,836
803;156,929;17,437
804;49,624;5,514
805;71,210;7,912
806;68,348;7,594
807;40,756;4,528
808;7,809;0,868
809;0;0
810;0;0
811;0;0
812;0;0
813;0;0
814;0;0
815;0;0
816;0;0
817;0;0
818;0;0
819;0;0
820;0;0
821;0;0
822;0;0
823;1,530;0,170
824;19,780;2,198
825;55,716;6,191
826;119,395;13,266
827;157,703;17,523
828;173,543;19,283
829;170,891;18,988
830;130,362;14,485
831;70,171;7,797
832;10,785;1,198
833;0;0
834;0;0
835;0;0
836;0;0
837;0;0
838;0;0
839;0;0
840;0;0
841;0;0
842;0;0
843;0;0
844;0;0
845;0;0
846;0;0
847;2,845;0,316
848;26,903;2,989
849;92,195;10,244
850;126,769;14,085
851;158,598;17,622
852;174,920;19,436
853;172,974;19,219
854;132,595;14,733
855;72,387;8,043
856;12,187;1,354
857;0;0
858;0;0
859;0;0
860;0;0
861;0;0
862;0;0
863;0;0
864;0;0
865;0;0
866;0;0
867;0;0
868;0;0
869;0;0
870;0;0
871;6,084;0,676
872;52,401;5,822
873;103,318;11,480
874;123,207;13,690
875;153,332;17,037
876;175,176;19,464
877;172,714;19,190
878;128,904;14,323
879;62,811;6,979
880;10,110;1,123
881;0;0
882;0;0
883;0;0
884;0;0
885;0;0
886;0;0
887;0;0
888;0;0
889;0;0
890;0;0
891;0;0
892;0;0
893;0;0
894;0;0
895;1,453;0,161
896;12,402;1,378
897;28,855;3,206
898;42,052;4,672
899;49,068;5,452
900;49,782;5,531
901;114,317;12,702
902;116,268;12,919
903;70,728;7,859
904;14,330;1,592
905;0;0
906;0;0
907;0;0
908;0;0
909;0;0
910;0;0
911;0;0
912;0;0
913;0;0
914;0;0
915;0;0
916;0;0
917;0;0
918;0;0
919;6,718;0,746
920;44,417;4,935
921;95,381;10,598
922;128,049;14,228
923;142,037;15,782
924;98,268;10,919
925;74,222;8,247
926;43,905;4,878
927;17,083;1,898
928;3,096;0,344
929;0;0
930;0;0
931;0;0
932;0;0
933;0;0
934;0;0
935;0;0
936;0;0
937;0;0
938;0;0
939;0;0
940;0;0
941;0;0
942;0;0
943;3,044;0,338
944;25,207;2,801
945;56,528;6,281
946;80,252;8,917
947;94,799;10,533
948;97,061;10,785
949;86,187;9,576
950;63,465;7,052
951;33,149;3,683
952;4,772;0,530
953;0;0
954;0;0
955;0;0
956;0;0
957;0;0
958;0;0
959;0;0
960;0;0
961;0;0
962;0;0
963;0;0
964;0;0
965;0;0
966;0;0
967;6,231;0,692
968;30,058;3,340
969;30,275;3,364
970;44,193;4,910
971;51,997;5,777
972;52,455;5,828
973;101,813;11,313
974;105,587;11,732
975;69,425;7,714
976;11,315;1,257
977;0;0
978;0;0
979;0;0
980;0;0
981;0;0
982;0;0
983;0;0
984;0;0
985;0;0
986;0;0
987;0;0
988;0;0
989;0;0
990;0;0
991;1,854;0,206
992;14,303;1,589
993;31,366;3,485
994;44,813;4,979
995;52,638;5,849
996;53,624;5,958
997;62,913;6,990
998;57,399;6,378
999;35,958;3,995
1000;8,885;0,987
1001;0;0
1002;0;0
1003;0;0
1004;0;0
1005;0;0
1006;0;0
1007;0;0
1008;0;0
1009;0;0
1010;0;0
1011;0;0
1012;0;0
1013;0;0
1014;0;0
1015;7,494;0,833
1016;42,008;4,668
1017;79,689;8,854
1018;115,186;12,798
1019;143,572;15,952
1020;154,856;17,206
1021;138,969;15,441
1022;99,389;11,043
1023;51,057;5,673
1024;10,559;1,173
1025;0;0
1026;0;0
1027;0;0
1028;0;0
1029;0;0
1030;0;0
1031;0;0
1032;0;0
1033;0;0
1034;0;0
1035;0;0
1036;0;0
1037;0;0
1038;0;0
1039;3,509;0,390
1040;33,333;3,704
1041;80,939;8,993
1042;113,853;12,650
1043;135,609;15,068
1044;138,746;15,416
1045;114,872;12,764
1046;78,672;8,741
1047;37,685;4,187
1048;7,920;0,880
1049;0;0
1050;0;0
1051;0;0
1052;0;0
1053;0;0
1054;0;0
1055;0;0
1056;0;0
1057;0;0
1058;0;0
1059;0;0
1060;0;0
1061;0;0
1062;0;0
1063;2,236;0,248
1064;15,532;1,726
1065;32,426;3,603
1066;46,199;5,133
1067;54,414;6,046
1068;54,838;6,093
1069;49,112;5,457
1070;36,276;4,031
1071;20,278;2,253
1072;4,350;0,483
1073;0;0
1074;0;0
1075;0;0
1076;0;0
1077;0;0
1078;0;0
1079;0;0
1080;0;0
1081;0;0
1082;0;0
1083;0;0
1084;0;0
1085;0;0
1086;0;0
1087;2,243;0,249
1088;16,051;1,783
1089;33,456;3,717
1090;47,192;5,244
1091;54,789;6,088
1092;55,656;6,184
1093;49,475;5,497
1094;37,227;4,136
1095;20,750;2,306
1096;4,785;0,532
1097;0;0
1098;0;0
1099;0;0
1100;0;0
1101;0;0
1102;0;0
1103;0;0
1104;0;0
1105;0;0
1106;0;0
1107;0;0
1108;0;0
1109;0;0
1110;0;0
1111;2,656;0,295
1112;16,964;1,885
1113;33,831;3,759
1114;63,740;7,082
1115;91,223;10,136
1116;109,051;12,117
1117;97,209;10,801
1118;73,622;8,180
1119;41,961;4,662
1120;8,865;0,985
1121;0;0
1122;0;0
1123;0;0
1124;0;0
1125;0;0
1126;0;0
1127;0;0
1128;0;0
1129;0;0
1130;0;0
1131;0;0
1132;0;0
1133;0;0
1134;0;0
1135;2,671;0,297
1136;17,595;1,955
1137;35,215;3,913
1138;49,154;5,462
1139;57,500;6,389
1140;58,476;6,497
1141;52,180;5,798
1142;39,215;4,357
1143;22,476;2,497
1144;5,727;0,636
1145;0;0
1146;0;0
1147;0;0
1148;0;0
1149;0;0
1150;0;0
1151;0;0
1152;0;0
1153;0;0
1154;0;0
1155;0;0
1156;0;0
1157;0;0
1158;0;0
1159;3,119;0,347
1160;18,204;2,023
1161;35,946;3,994
1162;49,850;5,539
1163;58,052;6,450
1164;58,348;6,483
1165;52,088;5,788
1166;39,644;4,405
1167;22,934;2,548
1168;6,172;0,686
1169;0;0
1170;0;0
1171;0;0
1172;0;0
1173;0;0
1174;0;0
1175;0;0
1176;0;0
1177;0;0
1178;0;0
1179;0;0
1180;0;0
1181;0;0
1182;0;0
1183;3,102;0,345
1184;19,096;2,122
1185;36,773;4,086
1186;67,541;7,505
1187;95,698;10,633
1188;114,089;12,677
1189;86,780;9,642
1190;53,609;5,957
1191;23,422;2,602
1192;6,614;0,735
1193;0,300;0,033
1194;0;0
1195;0;0
1196;0;0
1197;0;0
1198;0;0
1199;0;0
1200;0;0
1201;0;0
1202;0;0
1203;0;0
1204;0;0
1205;0;0
1206;0;0
1207;3,510;0,390
1208;19,420;2,158
1209;36,882;4,098
1210;50,686;5,632
1211;58,381;6,487
1212;59,317;6,591
1213;52,949;5,883
1214;40,521;4,502
1215;23,470;2,608
1216;6,494;0,722
1217;0,295;0,033
1218;0;0
1219;0;0
1220;0;0
1221;0;0
1222;0;0
1223;0;0
1224;0;0
1225;0;0
1226;0;0
1227;0;0
1228;0;0
1229;0;0
1230;0;0
1231;15,315;1,702
1232;67,226;7,470
1233;121,169;13,463
1234;159,698;17,744
1235;191,642;21,294
1236;209,801;23,311
1237;206,108;22,901
1238;164,212;18,246
1239;101,463;11,274
1240;39,881;4,431
1241;1,022;0,114
1242;0;0
1243;0;0
1244;0;0
1245;0;0
1246;0;0
1247;0;0
1248;0;0
1249;0;0
1250;0;0
1251;0;0
1252;0;0
1253;0;0
1254;0;0
1255;16,500;1,833
1256;69,967;7,774
1257;124,028;13,781
1258;161,391;17,932
1259;189,787;21,088
1260;157,409;17,490
1261;180,636;20,071
1262;160,856;17,873
1263;105,645;11,738
1264;42,589;4,732
1265;1,422;0,158
1266;0;0
1267;0;0
1268;0;0
1269;0;0
1270;0;0
1271;0;0
1272;0;0
1273;0;0
1274;0;0
1275;0;0
1276;0;0
1277;0;0
1278;0;0
1279;4,405;0,489
1280;21,633;2,404
1281;40,148;4,461
1282;72,422;8,047
1283;103,269;11,474
1284;124,004;13,778
1285;139,936;15,548
1286;129,055;14,339
1287;88,293;9,810
1288;37,434;4,159
1289;1,448;0,161
1290;0;0
1291;0;0
1292;0;0
1293;0;0
1294;0;0
1295;0;0
1296;0;0
1297;0;0
1298;0;0
1299;0;0
1300;0;0
1301;0;0
1302;0,312;0,035
1303;19,620;2,180
1304;80,650;8,961
1305;132,836;14,760
1306;178,907;19,879
1307;212,105;23,567
1308;231,298;25,700
1309;227,473;25,275
1310;182,913;20,324
1311;115,800;12,867
1312;49,902;5,545
1313;1,874;0,208
1314;0;0
1315;0;0
1316;0;0
1317;0;0
1318;0;0
1319;0;0
1320;0;0
1321;0;0
1322;0;0
1323;0;0
1324;0;0
1325;0;0
1326;0,310;0,034
1327;21,033;2,337
1328;82,292;9,144
1329;132,862;14,762
1330;180,150;20,017
1331;213,144;23,683
1332;231,001;25,667
1333;228,033;25,337
1334;184,907;20,545
1335;117,327;13,036
1336;51,628;5,736
1337;2,275;0,253
1338;0;0
1339;0;0
1340;0;0
1341;0;0
1342;0;0
1343;0;0
1344;0;0
1345;0;0
1346;0;0
1347;0;0
1348;0;0
1349;0;0
1350;0,311;0,035
1351;22,188;2,465
1352;85,725;9,525
1353;135,157;15,017
1354;181,005;20,112
1355;210,788;23,421
1356;222,704;24,745
1357;213,225;23,692
1358;171,683;19,076
1359;104,313;11,590
1360;42,628;4,736
1361;2,261;0,251
1362;0;0
1363;0;0
1364;0;0
1365;0;0
1366;0;0
1367;0;0
1368;0;0
1369;0;0
1370;0;0
1371;0;0
1372;0;0
1373;0;0
1374;0;0
1375;6,280;0,698
1376;24,877;2,764
1377;43,487;4,832
1378;58,662;6,518
1379;66,472;7,386
1380;67,305;7,478
1381;60,902;6,767
1382;47,189;5,243
1383;29,114;3,235
1384;9,922;1,102
1385;0,663;0,074
1386;0;0
1387;0;0
1388;0;0
1389;0;0
1390;0;0
1391;0;0
1392;0;0
1393;0;0
1394;0;0
1395;0;0
1396;0;0
1397;0;0
1398;0,305;0,034
1399;6,724;0,747
1400;25,343;2,816
1401;43,975;4,886
1402;58,739;6,527
1403;67,240;7,471
1404;67,688;7,521
1405;61,221;6,802
1406;47,395;5,266
1407;29,228;3,248
1408;10,385;1,154
1409;0,659;0,073
1410;0;0
1411;0;0
1412;0;0
1413;0;0
1414;0;0
1415;0;0
1416;0;0
1417;0;0
1418;0;0
1419;0;0
1420;0;0
1421;0;0
1422;1,062;0,118
1423;25,322;2,814
1424;81,326;9,036
1425;126,195;14,022
1426;163,672;18,186
1427;174,298;19,366
1428;170,848;18,983
1429;142,099;15,789
1430;100,845;11,205
1431;55,148;6,128
1432;29,260;3,251
1433;2,587;0,287
1434;0;0
1435;0;0
1436;0;0
1437;0;0
1438;0;0
1439;0;0
1440;0;0
1441;0;0
1442;0;0
1443;0;0
1444;0;0
1445;0;0
1446;1,449;0,161
1447;25,038;2,782
1448;92,643;10,294
1449;134,253;14,917
1450;181,974;20,219
1451;204,910;22,768
1452;196,338;21,815
1453;197,184;21,909
1454;166,512;18,501
1455;112,597;12,511
1456;56,617;6,291
1457;3,787;0,421
1458;0;0
1459;0;0
1460;0;0
1461;0;0
1462;0;0
1463;0;0
1464;0;0
1465;0;0
1466;0;0
1467;0;0
1468;0;0
1469;0;0
1470;0,996;0,111
1471;22,107;2,456
1472;61,735;6,859
1473;83,160;9,240
1474;92,616;10,291
1475;85,674;9,519
1476;65,336;7,260
1477;59,543;6,616
1478;47,520;5,280
1479;30,405;3,378
1480;11,525;1,281
1481;1,018;0,113
1482;0;0
1483;0;0
1484;0;0
1485;0;0
1486;0;0
1487;0;0
1488;0;0
1489;0;0
1490;0;0
1491;0;0
1492;0;0
1493;0;0
1494;0,299;0,033
1495;8,873;0,986
1496;27,306;3,034
1497;46,138;5,126
1498;112,819;12,535
1499;173,497;19,277
1500;208,706;23,190
1501;195,812;21,757
1502;157,088;17,454
1503;101,101;11,233
1504;50,534;5,615
1505;4,331;0,481
1506;0;0
1507;0;0
1508;0;0
1509;0;0
1510;0;0
1511;0;0
1512;0;0
1513;0;0
1514;0;0
1515;0;0
1516;0;0
1517;0;0
1518;2,299;0,255
1519;29,906;3,323
1520;98,608;10,956
1521;147,112;16,346
1522;194,909;21,657
1523;221,444;24,605
1524;232,798;25,866
1525;229,674;25,519
1526;189,288;21,032
1527;126,047;14,005
1528;65,272;7,252
1529;5,150;0,572
1530;0;0
1531;0;0
1532;0;0
1533;0;0
1534;0;0
1535;0;0
1536;0;0
1537;0;0
1538;0;0
1539;0;0
1540;0;0
1541;0;0
1542;2,716;0,302
1543;32,216;3,580
1544;82,874;9,208
1545;91,623;10,180
1546;117,973;13,108
1547;130,697;14,522
1548;130,849;14,539
1549;143,328;15,925
1550;131,053;14,561
1551;94,440;10,493
1552;47,466;5,274
1553;4,256;0,473
1554;0;0
1555;0;0
1556;0;0
1557;0;0
1558;0;0
1559;0;0
1560;0;0
1561;0;0
1562;0;0
1563;0;0
1564;0;0
1565;0;0
1566;0,642;0,071
1567;10,080;1,120
1568;29,266;3,252
1569;47,821;5,313
1570;155,560;17,284
1571;217,318;24,146
1572;250,238;27,804
1573;240,662;26,740
1574;197,739;21,971
1575;132,564;14,729
1576;69,892;7,766
1577;6,020;0,669
1578;0;0
1579;0;0
1580;0;0
1581;0;0
1582;0;0
1583;0;0
1584;0;0
1585;0;0
1586;0;0
1587;0;0
1588;0;0
1589;0;0
1590;3,542;0,394
1591;46,387;5,154
1592;111,064;12,340
1593;156,262;17,362
1594;210,940;23,438
1595;237,757;26,417
1596;252,204;28,023
1597;249,530;27,726
1598;204,276;22,697
1599;138,275;15,364
1600;71,995;7,999
1601;6,419;0,713
1602;0;0
1603;0;0
1604;0;0
1605;0;0
1606;0;0
1607;0;0
1608;0;0
1609;0;0
1610;0;0
1611;0;0
1612;0;0
1613;0;0
1614;4,020;0,447
1615;42,008;4,668
1616;113,055;12,562
1617;158,241;17,582
1618;211,829;23,537
1619;239,168;26,574
1620;252,756;28,084
1621;250,072;27,786
1622;205,192;22,799
1623;139,463;15,496
1624;73,203;8,134
1625;6,808;0,756
1626;0;0
1627;0;0
1628;0;0
1629;0;0
1630;0;0
1631;0;0
1632;0;0
1633;0;0
1634;0;0
1635;0;0
1636;0;0
1637;0;0
1638;4,372;0,486
1639;42,216;4,691
1640;112,385;12,487
1641;156,878;17,431
1642;213,061;23,673
1643;242,103;26,900
1644;255,090;28,343
1645;251,895;27,988
1646;206,636;22,960
1647;139,833;15,537
1648;74,669;8,297
1649;7,268;0,808
1650;0;0
1651;0;0
1652;0;0
1653;0;0
1654;0;0
1655;0;0
1656;0;0
1657;0;0
1658;0;0
1659;0;0
1660;0;0
1661;0;0
1662;5,317;0,591
1663;46,476;5,164
1664;117,229;13,025
1665;163,344;18,149
1666;217,272;24,141
1667;244,815;27,202
1668;257,487;28,610
1669;256,061;28,451
1670;211,243;23,471
1671;145,045;16,116
1672;77,704;8,634
1673;7,754;0,862
1674;0;0
1675;0;0
1676;0;0
1677;0;0
1678;0;0
1679;0;0
1680;0;0
1681;0;0
1682;0;0
1683;0;0
1684;0;0
1685;0;0
1686;5,836;0,648
1687;49,492;5,499
1688;121,344;13,483
1689;167,578;18,620
1690;221,448;24,605
1691;248,652;27,628
1692;260,430;28,937
1693;258,473;28,719
1694;212,639;23,627
1695;145,431;16,159
1696;79,451;8,828
1697;8,702;0,967
1698;0;0
1699;0;0
1700;0;0
1701;0;0
1702;0;0
1703;0;0
1704;0;0
1705;0;0
1706;0;0
1707;0;0
1708;0;0
1709;0;0
1710;6,242;0,694
1711;49,714;5,524
1712;115,222;12,802
1713;153,787;17,087
1714;190,150;21,128
1715;179,375;19,931
1716;139,518;15,502
