H,Betriebszeit_-,Pers/m2,Qi Sommer W/m²,Qi Winter W/m²,Luftwechsel_Anlage_1_h,Luftwechsel_Infiltration_1_h,Warmwasserbedarf_W_m2,Lüfterstrom_W_m2,"Aufzug, Regelung etc._W_m2",Beleuchtung_W_m2,Nutzerstrom_W_m2,Abwärme W/m²
2753,1,0.030420516,7.192070957,3.596035479,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.84470727,1.106127071
2754,1,0.030420516,8.003052341,4.001526171,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.392665495,1.062489679
2755,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.648378755,0.831373123
2756,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.309550136,0.608337565
2757,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.574074131
2758,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.520416301
2759,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.508456424
2760,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.504254305
2761,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.487122588
2762,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.493587387
2763,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.909291408,0.52591138
2764,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.927540674,1.11097567
2765,0.932043871,0.025890108,3.599868892,1.799934446,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.092264312,1.58322922
2766,1,0.030420516,5.616953712,2.808476856,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.866417388,1.21376597
2767,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.165279979
2768,1,0.030420516,9.26319953,4.631599765,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.722211916,1.133279225
2769,1,0.030420516,7.895368468,3.947684234,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.957307864,1.475267081
2770,1,0.030420516,7.755604886,3.877802443,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.146780647,1.332395028
2771,1,0.030420516,7.798609065,3.899304533,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.169832352,1.225402608
2772,1,0.030420516,8.384541004,4.192270502,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.483911825,1.078651676
2773,1,0.030420516,8.242985581,4.121492791,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.408033298,1.034044564
2774,1,0.030420516,7.566565683,3.783282841,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.045449196,1.036953724
2775,1,0.030420516,7.087248271,3.543624136,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.78851874,1.00559945
2776,1,0.030420516,7.09006734,3.54503367,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.649248026,0.994932532
2777,1,0.030420516,7.454706941,3.72735347,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.84470727,0.95129514
2778,1,0.030420516,8.003052341,4.001526171,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.392665495,0.522355741
2779,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.648378755,0.542396617
2780,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.309550136,0.589912888
2781,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.566316373
2782,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.516860662
2783,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.468697911
2784,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.514921223
2785,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.461263393
2786,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.504900784
2787,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.909291408,0.494557106
2788,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.927540674,0.592498808
2789,0.932043871,0.025890108,3.599868892,1.799934446,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.092264312,0.488738787
2790,1,0.030420516,5.616953712,2.808476856,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.866417388,0.501021905
2791,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,0.471283831
2792,1,0.030420516,7.950019612,3.975009806,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.722211916,0.467404952
2793,1,0.030420516,7.895368468,3.947684234,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.957307864,0.437990117
2794,1,0.030420516,7.755604886,3.877802443,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.146780647,0.47742539
2795,1,0.030420516,7.798609065,3.899304533,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.169832352,0.480334549
2796,1,0.030420516,8.384541004,4.192270502,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.483911825,0.461263393
2797,1,0.030420516,8.242985581,4.121492791,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.408033298,0.448333795
2798,1,0.030420516,7.566565683,3.783282841,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.045449196,0.480981029
2799,1,0.030420516,7.087248271,3.543624136,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.78851874,0.482597229
2800,1,0.030420516,6.827431356,3.413715678,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.649248026,0.449949995
2801,1,0.030420516,7.192070957,3.596035479,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.84470727,0.458354233
2802,1,0.030420516,7.477780374,3.738890187,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.392665495,0.459970433
2803,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.648378755,0.517507142
2804,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.309550136,0.574720611
2805,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.585710769
2806,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.448010555
2807,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.494880346
2808,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.47677891
2809,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.480334549
2810,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.481304269
2811,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909291408,0.503931065
2812,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.927540674,1.063459399
2813,0.932043871,0.025890108,3.599868892,1.799934446,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.092264312,1.561572144
2814,0.932043871,0.025890108,5.04409257,2.522046285,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.866417388,1.190492695
2815,0.932043871,0.025890108,6.888159359,3.44407968,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.573336325,1.207301171
2816,0.932043871,0.025890108,6.640622715,3.320311358,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.722211916,1.086409434
2817,0.932043871,0.025890108,6.585971571,3.292985785,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.692917042,1.231544167
2818,0.932043871,0.025890108,6.446207989,3.223103995,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.617999002,1.240594885
2819,0.932043871,0.025890108,6.489212168,3.244606084,0.372817549,0.07,1.196024257,0.425493664,0.2,0,2.641050707,1.152673622
2820,0.932043871,0.025890108,7.075144107,3.537572053,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.95513018,1.176916617
2821,0.932043871,0.025890108,6.933588684,3.466794342,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.879251653,1.206331452
2822,0.932043871,0.025890108,6.257168786,3.128584393,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.516667551,1.097076352
2823,0.932043871,0.025890108,5.777851374,2.888925687,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.259737095,1.065722078
2824,0.932043871,0.025890108,5.518034459,2.75901723,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.120466381,0.953557819
2825,0.932043871,0.025890108,5.88267406,2.94133703,0.372817549,0.07,3.574929647,0.425493664,0.2,0,2.315925625,0.985558573
2826,0.932043871,0.025890108,6.904919232,3.452459616,0.372817549,0.07,2.773199101,0.425493664,0.2,0,2.86388385,0.979093775
2827,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.383987932,0.73957298
2828,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.309550136,0.583771329
2829,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,0.788587422,0.425493664,0.2,0,3.077112116,0.572781172
2830,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.501345145
2831,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.478718349
2832,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.497143026
2833,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.466111992
2834,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.497143026
2835,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909291408,0.525264901
2836,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.927540674,0.981033214
2837,0.932043871,0.025890108,3.599868892,1.799934446,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.092264312,1.53086435
2838,0.932043871,0.025890108,5.04409257,2.522046285,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.866417388,1.148471503
2839,0.932043871,0.025890108,6.888159359,3.44407968,0.372817549,0.07,0.394293711,0.425493664,0.2,0,2.573336325,1.165279979
2840,0.932043871,0.025890108,6.640622715,3.320311358,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.722211916,1.051822761
2841,0.932043871,0.025890108,6.585971571,3.292985785,0.372817549,0.07,1.196024257,0.425493664,0.2,0,2.692917042,1.079621396
2842,0.932043871,0.025890108,6.446207989,3.223103995,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.617999002,1.21376597
2843,0.932043871,0.025890108,6.489212168,3.244606084,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.641050707,1.073479837
2844,0.932043871,0.025890108,7.075144107,3.537572053,0.372817549,0.07,3.167492812,0.425493664,0.2,0,2.95513018,1.157198981
2845,0.932043871,0.025890108,6.933588684,3.466794342,0.372817549,0.07,3.167492812,0.425493664,0.2,0,2.879251653,1.066368558
2846,0.932043871,0.025890108,6.257168786,3.128584393,0.372817549,0.07,2.773199101,0.425493664,0.2,0,2.516667551,1.045034722
2847,0.932043871,0.025890108,5.777851374,2.888925687,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.259737095,1.139744024
2848,0.932043871,0.025890108,5.518034459,2.75901723,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.120466381,1.020468487
2849,0.932043871,0.025890108,5.88267406,2.94133703,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.315925625,0.966810657
2850,0.932043871,0.025890108,6.904919232,3.452459616,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.86388385,0.971336016
2851,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.383987932,0.749270178
2852,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.309550136,0.58021569
2853,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.566639613
2854,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.504900784
2855,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.519123342
2856,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.461263393
2857,0.932043871,0.025890108,3.73156919,1.865784595,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.162860157,0.507809944
2858,0.932043871,0.025890108,3.378576554,1.689288277,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.973644083,0.499728945
2859,0.932043871,0.025890108,3.282713072,1.641356536,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.922257992,0.488738787
2860,0.932043871,0.025890108,3.260315062,1.630157531,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.910251896,1.127460907
2861,0.932043871,0.025890108,3.331988694,1.665994347,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.948671403,1.547996067
2862,1,0.030420516,4.385959089,2.192979544,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.206562347,1.232190647
2863,1,0.030420516,6.890408399,3.4452042,0.474751742,0.07,3.969223358,0.57570615,0.2,0,1.872660558,1.093197473
2864,1,0.030420516,7.670492449,3.835246224,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.572375837,1.362456342
2865,1,0.030420516,8.412314536,4.206157268,0.474751742,0.07,3.286285853,0.57570615,0.2,0,3.234408562,1.351142944
2866,1,0.030420516,8.87460946,4.43730473,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.746605207,1.237362486
2867,1,0.030420516,9.181014236,4.590507118,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.910848602,1.339829546
2868,1,0.030420516,9.523255827,4.761627913,0.474751742,0.07,2.616491472,0.57570615,0.2,0,4.09430175,1.233160367
2869,1,0.030420516,9.382596325,4.691298162,0.474751742,0.07,3.405078894,0.57570615,0.2,0,4.018903466,1.128107386
2870,1,0.030420516,8.802935829,4.401467914,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.7081857,1.236392766
2871,1,0.030420516,8.351391949,4.175695975,0.474751742,0.07,1.420467215,0.57570615,0.2,0,3.466142803,1.062489679
2872,1,0.030420516,8.274342795,4.137171398,0.474751742,0.07,1.420467215,0.57570615,0.2,0,3.424841832,1.21570541
2873,1,0.030420516,8.734845879,4.367422939,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.671687168,1.114854549
2874,1,0.030420516,8.854810022,4.427405011,0.474751742,0.07,2.616491472,0.57570615,0.2,0,4.130800282,1.067015038
2875,0.932043871,0.025890108,10.9125257,5.456262851,0.372817549,0.07,2.497698431,0.425493664,0.2,0,4.150233571,1.019175527
2876,0.932043871,0.025890108,10.27910998,5.139554991,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.546310351,0.628701681
2877,0.932043871,0.025890108,8.306795269,4.153397634,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.91142799,0.570841732
2878,0.932043871,0.025890108,7.99322313,3.996611565,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.743342645,0.499405705
2879,0.932043871,0.025890108,6.151581487,3.075790743,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.319287332,0.499082466
2880,0.932043871,0.025890108,4.335419537,2.167709768,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.486544508,0.484536668
2881,0.932043871,0.025890108,4.734104113,2.367052057,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.700253018,0.469021151
2882,0.932043871,0.025890108,3.943006404,1.971503202,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.276197704,0.493587387
2883,0.932043871,0.025890108,3.465480833,1.732740416,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.020227736,0.508133184
2884,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.931862869,0.754118777
2885,0.932043871,0.025890108,3.261210983,1.630605491,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.91073214,0.537224778
2886,1,0.030420516,3.837655807,1.918827903,0.474751742,0.07,2.37890539,0.57570615,0.2,0,0.912653115,0.462233113
2887,1,0.030420516,5.187263727,2.593631863,0.474751742,0.07,3.969223358,0.57570615,0.2,0,0.959717012,0.454798594
2888,1,0.030420516,6.685636551,3.342818276,0.474751742,0.07,3.969223358,0.57570615,0.2,0,1.340550379,0.464819032
2889,1,0.030420516,7.009303197,3.504651598,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.482346703,0.455445074
2890,1,0.030420516,8.740221401,4.370110701,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.674568631,0.466758472
2891,1,0.030420516,9.655852045,4.827926023,0.474751742,0.07,1.82790405,0.57570615,0.2,0,4.165377839,0.493264147
2892,1,0.030420516,10.37617204,5.188086022,0.474751742,0.07,2.616491472,0.57570615,0.2,0,4.551493889,0.459647193
2893,1,0.030420516,10.47024369,5.235121843,0.474751742,0.07,3.405078894,0.57570615,0.2,0,4.601919492,0.461586633
2894,1,0.030420516,9.066336425,4.533168213,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.84937739,0.47645567
2895,1,0.030420516,7.906119513,3.953059756,0.474751742,0.07,1.420467215,0.57570615,0.2,0,3.227461613,0.497466266
2896,1,0.030420516,7.360503992,3.680251996,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.934993112,0.445747876
2897,1,0.030420516,6.868643695,3.434321847,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.671339242,0.47483947
2898,1,0.030420516,6.816853737,3.408426869,0.474751742,0.07,2.616491472,0.57570615,0.2,0,2.756822646,0.465788752
2899,0.932043871,0.025890108,8.744398344,4.372199172,0.372817549,0.07,2.497698431,0.425493664,0.2,0,2.98804347,0.522355741
2900,0.932043871,0.025890108,9.582083914,4.791041957,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.172680641,0.597024167
2901,0.932043871,0.025890108,8.572883626,4.286441813,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.054060412,0.567286093
2902,0.932043871,0.025890108,8.184950095,4.092475047,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.846114828,0.502314865
2903,0.932043871,0.025890108,6.550266063,3.275133031,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.532995842,0.47645567
2904,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.506193744
2905,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.491971187
2906,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.462233113
2907,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.909291408,0.559528334
2908,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.927540674,1.089641834
2909,0.932043871,0.025890108,3.599868892,1.799934446,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.092264312,1.571269343
2910,1,0.030420516,5.616953712,2.808476856,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.866417388,1.300717514
2911,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.112915109
2912,1,0.030420516,9.26319953,4.631599765,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.722211916,1.243180805
2913,1,0.030420516,7.895368468,3.947684234,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.957307864,1.294899195
2914,1,0.030420516,7.755604886,3.877802443,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.146780647,1.327223189
2915,1,0.030420516,7.798609065,3.899304533,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.169832352,1.31946543
2916,1,0.030420516,8.384541004,4.192270502,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.483911825,1.289404116
2917,1,0.030420516,8.242985581,4.121492791,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.408033298,1.093197473
2918,1,0.030420516,7.566565683,3.783282841,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.045449196,0.975538135
2919,1,0.030420516,7.087248271,3.543624136,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.78851874,1.271625919
